Country,State,District,Category,Sub_Category,Year,Total_Crimes
Malaysia,Sarawak,Padawan,assault,all,1/1/2021,100
Malaysia,Sarawak,Padawan,assault,all,1/1/2022,99
Malaysia,Sarawak,Padawan,assault,all,1/1/2023,90
Malaysia,Sarawak,Padawan,assault,causing_injury,1/1/2021,43
Malaysia,Sarawak,Padawan,assault,causing_injury,1/1/2022,53
Malaysia,Sarawak,Padawan,assault,causing_injury,1/1/2023,34
Malaysia,Sarawak,Padawan,assault,murder,1/1/2021,2
Malaysia,Sarawak,Padawan,assault,murder,1/1/2022,4
Malaysia,Sarawak,Padawan,assault,murder,1/1/2023,1
Malaysia,Sarawak,Padawan,assault,rape,1/1/2021,19
Malaysia,Sarawak,Padawan,assault,rape,1/1/2022,13
Malaysia,Sarawak,Padawan,assault,rape,1/1/2023,15
Malaysia,Sarawak,Padawan,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Sarawak,Padawan,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Sarawak,Padawan,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Sarawak,Padawan,assault,robbery_gang_unarmed,1/1/2021,25
Malaysia,Sarawak,Padawan,assault,robbery_gang_unarmed,1/1/2022,15
Malaysia,Sarawak,Padawan,assault,robbery_gang_unarmed,1/1/2023,32
Malaysia,Sarawak,Padawan,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Sarawak,Padawan,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Sarawak,Padawan,assault,robbery_solo_armed,1/1/2023,1
Malaysia,Sarawak,Padawan,assault,robbery_solo_unarmed,1/1/2021,11
Malaysia,Sarawak,Padawan,assault,robbery_solo_unarmed,1/1/2022,14
Malaysia,Sarawak,Padawan,assault,robbery_solo_unarmed,1/1/2023,7
Malaysia,Sarawak,Padawan,property,all,1/1/2021,672
Malaysia,Sarawak,Padawan,property,all,1/1/2022,609
Malaysia,Sarawak,Padawan,property,all,1/1/2023,647
Malaysia,Sarawak,Padawan,property,break_in,1/1/2021,251
Malaysia,Sarawak,Padawan,property,break_in,1/1/2022,177
Malaysia,Sarawak,Padawan,property,break_in,1/1/2023,182
Malaysia,Sarawak,Padawan,property,theft_other,1/1/2021,274
Malaysia,Sarawak,Padawan,property,theft_other,1/1/2022,189
Malaysia,Sarawak,Padawan,property,theft_other,1/1/2023,183
Malaysia,Sarawak,Padawan,property,theft_vehicle_lorry,1/1/2021,4
Malaysia,Sarawak,Padawan,property,theft_vehicle_lorry,1/1/2022,2
Malaysia,Sarawak,Padawan,property,theft_vehicle_lorry,1/1/2023,11
Malaysia,Sarawak,Padawan,property,theft_vehicle_motorcar,1/1/2021,41
Malaysia,Sarawak,Padawan,property,theft_vehicle_motorcar,1/1/2022,71
Malaysia,Sarawak,Padawan,property,theft_vehicle_motorcar,1/1/2023,68
Malaysia,Sarawak,Padawan,property,theft_vehicle_motorcycle,1/1/2021,102
Malaysia,Sarawak,Padawan,property,theft_vehicle_motorcycle,1/1/2022,170
Malaysia,Sarawak,Padawan,property,theft_vehicle_motorcycle,1/1/2023,203
Malaysia,Sarawak,Saratok,assault,all,1/1/2021,8
Malaysia,Sarawak,Saratok,assault,all,1/1/2022,3
Malaysia,Sarawak,Saratok,assault,all,1/1/2023,3
Malaysia,Sarawak,Saratok,assault,causing_injury,1/1/2021,6
Malaysia,Sarawak,Saratok,assault,causing_injury,1/1/2022,3
Malaysia,Sarawak,Saratok,assault,causing_injury,1/1/2023,1
Malaysia,Sarawak,Saratok,assault,murder,1/1/2021,0
Malaysia,Sarawak,Saratok,assault,murder,1/1/2022,0
Malaysia,Sarawak,Saratok,assault,murder,1/1/2023,0
Malaysia,Sarawak,Saratok,assault,rape,1/1/2021,2
Malaysia,Sarawak,Saratok,assault,rape,1/1/2022,0
Malaysia,Sarawak,Saratok,assault,rape,1/1/2023,0
Malaysia,Sarawak,Saratok,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Sarawak,Saratok,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Sarawak,Saratok,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Sarawak,Saratok,assault,robbery_gang_unarmed,1/1/2021,0
Malaysia,Sarawak,Saratok,assault,robbery_gang_unarmed,1/1/2022,0
Malaysia,Sarawak,Saratok,assault,robbery_gang_unarmed,1/1/2023,1
Malaysia,Sarawak,Saratok,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Sarawak,Saratok,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Sarawak,Saratok,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Sarawak,Saratok,assault,robbery_solo_unarmed,1/1/2021,0
Malaysia,Sarawak,Saratok,assault,robbery_solo_unarmed,1/1/2022,0
Malaysia,Sarawak,Saratok,assault,robbery_solo_unarmed,1/1/2023,1
Malaysia,Sarawak,Saratok,property,all,1/1/2021,31
Malaysia,Sarawak,Saratok,property,all,1/1/2022,38
Malaysia,Sarawak,Saratok,property,all,1/1/2023,46
Malaysia,Sarawak,Saratok,property,break_in,1/1/2021,18
Malaysia,Sarawak,Saratok,property,break_in,1/1/2022,14
Malaysia,Sarawak,Saratok,property,break_in,1/1/2023,23
Malaysia,Sarawak,Saratok,property,theft_other,1/1/2021,13
Malaysia,Sarawak,Saratok,property,theft_other,1/1/2022,18
Malaysia,Sarawak,Saratok,property,theft_other,1/1/2023,16
Malaysia,Sarawak,Saratok,property,theft_vehicle_lorry,1/1/2021,0
Malaysia,Sarawak,Saratok,property,theft_vehicle_lorry,1/1/2022,0
Malaysia,Sarawak,Saratok,property,theft_vehicle_lorry,1/1/2023,3
Malaysia,Sarawak,Saratok,property,theft_vehicle_motorcar,1/1/2021,0
Malaysia,Sarawak,Saratok,property,theft_vehicle_motorcar,1/1/2022,2
Malaysia,Sarawak,Saratok,property,theft_vehicle_motorcar,1/1/2023,0
Malaysia,Sarawak,Saratok,property,theft_vehicle_motorcycle,1/1/2021,0
Malaysia,Sarawak,Saratok,property,theft_vehicle_motorcycle,1/1/2022,4
Malaysia,Sarawak,Saratok,property,theft_vehicle_motorcycle,1/1/2023,4
Malaysia,Sarawak,Sarikei,assault,all,1/1/2021,9
Malaysia,Sarawak,Sarikei,assault,all,1/1/2022,5
Malaysia,Sarawak,Sarikei,assault,all,1/1/2023,8
Malaysia,Sarawak,Sarikei,assault,causing_injury,1/1/2021,4
Malaysia,Sarawak,Sarikei,assault,causing_injury,1/1/2022,1
Malaysia,Sarawak,Sarikei,assault,causing_injury,1/1/2023,5
Malaysia,Sarawak,Sarikei,assault,murder,1/1/2021,1
Malaysia,Sarawak,Sarikei,assault,murder,1/1/2022,1
Malaysia,Sarawak,Sarikei,assault,murder,1/1/2023,0
Malaysia,Sarawak,Sarikei,assault,rape,1/1/2021,2
Malaysia,Sarawak,Sarikei,assault,rape,1/1/2022,1
Malaysia,Sarawak,Sarikei,assault,rape,1/1/2023,1
Malaysia,Sarawak,Sarikei,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Sarawak,Sarikei,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Sarawak,Sarikei,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Sarawak,Sarikei,assault,robbery_gang_unarmed,1/1/2021,2
Malaysia,Sarawak,Sarikei,assault,robbery_gang_unarmed,1/1/2022,1
Malaysia,Sarawak,Sarikei,assault,robbery_gang_unarmed,1/1/2023,2
Malaysia,Sarawak,Sarikei,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Sarawak,Sarikei,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Sarawak,Sarikei,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Sarawak,Sarikei,assault,robbery_solo_unarmed,1/1/2021,0
Malaysia,Sarawak,Sarikei,assault,robbery_solo_unarmed,1/1/2022,1
Malaysia,Sarawak,Sarikei,assault,robbery_solo_unarmed,1/1/2023,0
Malaysia,Sarawak,Sarikei,property,all,1/1/2021,63
Malaysia,Sarawak,Sarikei,property,all,1/1/2022,70
Malaysia,Sarawak,Sarikei,property,all,1/1/2023,64
Malaysia,Sarawak,Sarikei,property,break_in,1/1/2021,18
Malaysia,Sarawak,Sarikei,property,break_in,1/1/2022,33
Malaysia,Sarawak,Sarikei,property,break_in,1/1/2023,18
Malaysia,Sarawak,Sarikei,property,theft_other,1/1/2021,31
Malaysia,Sarawak,Sarikei,property,theft_other,1/1/2022,11
Malaysia,Sarawak,Sarikei,property,theft_other,1/1/2023,25
Malaysia,Sarawak,Sarikei,property,theft_vehicle_lorry,1/1/2021,1
Malaysia,Sarawak,Sarikei,property,theft_vehicle_lorry,1/1/2022,3
Malaysia,Sarawak,Sarikei,property,theft_vehicle_lorry,1/1/2023,6
Malaysia,Sarawak,Sarikei,property,theft_vehicle_motorcar,1/1/2021,2
Malaysia,Sarawak,Sarikei,property,theft_vehicle_motorcar,1/1/2022,14
Malaysia,Sarawak,Sarikei,property,theft_vehicle_motorcar,1/1/2023,8
Malaysia,Sarawak,Sarikei,property,theft_vehicle_motorcycle,1/1/2021,11
Malaysia,Sarawak,Sarikei,property,theft_vehicle_motorcycle,1/1/2022,9
Malaysia,Sarawak,Sarikei,property,theft_vehicle_motorcycle,1/1/2023,7
Malaysia,Sarawak,Serian,assault,all,1/1/2021,24
Malaysia,Sarawak,Serian,assault,all,1/1/2022,32
Malaysia,Sarawak,Serian,assault,all,1/1/2023,24
Malaysia,Sarawak,Serian,assault,causing_injury,1/1/2021,9
Malaysia,Sarawak,Serian,assault,causing_injury,1/1/2022,11
Malaysia,Sarawak,Serian,assault,causing_injury,1/1/2023,8
Malaysia,Sarawak,Serian,assault,murder,1/1/2021,0
Malaysia,Sarawak,Serian,assault,murder,1/1/2022,2
Malaysia,Sarawak,Serian,assault,murder,1/1/2023,0
Malaysia,Sarawak,Serian,assault,rape,1/1/2021,7
Malaysia,Sarawak,Serian,assault,rape,1/1/2022,9
Malaysia,Sarawak,Serian,assault,rape,1/1/2023,9
Malaysia,Sarawak,Serian,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Sarawak,Serian,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Sarawak,Serian,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Sarawak,Serian,assault,robbery_gang_unarmed,1/1/2021,8
Malaysia,Sarawak,Serian,assault,robbery_gang_unarmed,1/1/2022,9
Malaysia,Sarawak,Serian,assault,robbery_gang_unarmed,1/1/2023,7
Malaysia,Sarawak,Serian,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Sarawak,Serian,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Sarawak,Serian,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Sarawak,Serian,assault,robbery_solo_unarmed,1/1/2021,0
Malaysia,Sarawak,Serian,assault,robbery_solo_unarmed,1/1/2022,1
Malaysia,Sarawak,Serian,assault,robbery_solo_unarmed,1/1/2023,0
Malaysia,Sarawak,Serian,property,all,1/1/2021,78
Malaysia,Sarawak,Serian,property,all,1/1/2022,103
Malaysia,Sarawak,Serian,property,all,1/1/2023,93
Malaysia,Sarawak,Serian,property,break_in,1/1/2021,23
Malaysia,Sarawak,Serian,property,break_in,1/1/2022,35
Malaysia,Sarawak,Serian,property,break_in,1/1/2023,33
Malaysia,Sarawak,Serian,property,theft_other,1/1/2021,39
Malaysia,Sarawak,Serian,property,theft_other,1/1/2022,38
Malaysia,Sarawak,Serian,property,theft_other,1/1/2023,41
Malaysia,Sarawak,Serian,property,theft_vehicle_lorry,1/1/2021,2
Malaysia,Sarawak,Serian,property,theft_vehicle_lorry,1/1/2022,1
Malaysia,Sarawak,Serian,property,theft_vehicle_lorry,1/1/2023,1
Malaysia,Sarawak,Serian,property,theft_vehicle_motorcar,1/1/2021,2
Malaysia,Sarawak,Serian,property,theft_vehicle_motorcar,1/1/2022,8
Malaysia,Sarawak,Serian,property,theft_vehicle_motorcar,1/1/2023,6
Malaysia,Sarawak,Serian,property,theft_vehicle_motorcycle,1/1/2021,12
Malaysia,Sarawak,Serian,property,theft_vehicle_motorcycle,1/1/2022,21
Malaysia,Sarawak,Serian,property,theft_vehicle_motorcycle,1/1/2023,12
Malaysia,Sarawak,Sibu,assault,all,1/1/2021,56
Malaysia,Sarawak,Sibu,assault,all,1/1/2022,48
Malaysia,Sarawak,Sibu,assault,all,1/1/2023,58
Malaysia,Sarawak,Sibu,assault,causing_injury,1/1/2021,24
Malaysia,Sarawak,Sibu,assault,causing_injury,1/1/2022,30
Malaysia,Sarawak,Sibu,assault,causing_injury,1/1/2023,29
Malaysia,Sarawak,Sibu,assault,murder,1/1/2021,2
Malaysia,Sarawak,Sibu,assault,murder,1/1/2022,1
Malaysia,Sarawak,Sibu,assault,murder,1/1/2023,2
Malaysia,Sarawak,Sibu,assault,rape,1/1/2021,6
Malaysia,Sarawak,Sibu,assault,rape,1/1/2022,9
Malaysia,Sarawak,Sibu,assault,rape,1/1/2023,12
Malaysia,Sarawak,Sibu,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Sarawak,Sibu,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Sarawak,Sibu,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Sarawak,Sibu,assault,robbery_gang_unarmed,1/1/2021,10
Malaysia,Sarawak,Sibu,assault,robbery_gang_unarmed,1/1/2022,5
Malaysia,Sarawak,Sibu,assault,robbery_gang_unarmed,1/1/2023,4
Malaysia,Sarawak,Sibu,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Sarawak,Sibu,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Sarawak,Sibu,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Sarawak,Sibu,assault,robbery_solo_unarmed,1/1/2021,14
Malaysia,Sarawak,Sibu,assault,robbery_solo_unarmed,1/1/2022,3
Malaysia,Sarawak,Sibu,assault,robbery_solo_unarmed,1/1/2023,11
Malaysia,Sarawak,Sibu,property,all,1/1/2021,478
Malaysia,Sarawak,Sibu,property,all,1/1/2022,390
Malaysia,Sarawak,Sibu,property,all,1/1/2023,460
Malaysia,Sarawak,Sibu,property,break_in,1/1/2021,166
Malaysia,Sarawak,Sibu,property,break_in,1/1/2022,124
Malaysia,Sarawak,Sibu,property,break_in,1/1/2023,177
Malaysia,Sarawak,Sibu,property,theft_other,1/1/2021,229
Malaysia,Sarawak,Sibu,property,theft_other,1/1/2022,164
Malaysia,Sarawak,Sibu,property,theft_other,1/1/2023,177
Malaysia,Sarawak,Sibu,property,theft_vehicle_lorry,1/1/2021,5
Malaysia,Sarawak,Sibu,property,theft_vehicle_lorry,1/1/2022,3
Malaysia,Sarawak,Sibu,property,theft_vehicle_lorry,1/1/2023,3
Malaysia,Sarawak,Sibu,property,theft_vehicle_motorcar,1/1/2021,8
Malaysia,Sarawak,Sibu,property,theft_vehicle_motorcar,1/1/2022,21
Malaysia,Sarawak,Sibu,property,theft_vehicle_motorcar,1/1/2023,23
Malaysia,Sarawak,Sibu,property,theft_vehicle_motorcycle,1/1/2021,70
Malaysia,Sarawak,Sibu,property,theft_vehicle_motorcycle,1/1/2022,78
Malaysia,Sarawak,Sibu,property,theft_vehicle_motorcycle,1/1/2023,80
Malaysia,Sarawak,Simunjan,assault,all,1/1/2021,4
Malaysia,Sarawak,Simunjan,assault,all,1/1/2022,5
Malaysia,Sarawak,Simunjan,assault,all,1/1/2023,8
Malaysia,Sarawak,Simunjan,assault,causing_injury,1/1/2021,1
Malaysia,Sarawak,Simunjan,assault,causing_injury,1/1/2022,3
Malaysia,Sarawak,Simunjan,assault,causing_injury,1/1/2023,3
Malaysia,Sarawak,Simunjan,assault,murder,1/1/2021,1
Malaysia,Sarawak,Simunjan,assault,murder,1/1/2022,0
Malaysia,Sarawak,Simunjan,assault,murder,1/1/2023,1
Malaysia,Sarawak,Simunjan,assault,rape,1/1/2021,2
Malaysia,Sarawak,Simunjan,assault,rape,1/1/2022,2
Malaysia,Sarawak,Simunjan,assault,rape,1/1/2023,2
Malaysia,Sarawak,Simunjan,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Sarawak,Simunjan,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Sarawak,Simunjan,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Sarawak,Simunjan,assault,robbery_gang_unarmed,1/1/2021,0
Malaysia,Sarawak,Simunjan,assault,robbery_gang_unarmed,1/1/2022,0
Malaysia,Sarawak,Simunjan,assault,robbery_gang_unarmed,1/1/2023,1
Malaysia,Sarawak,Simunjan,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Sarawak,Simunjan,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Sarawak,Simunjan,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Sarawak,Simunjan,assault,robbery_solo_unarmed,1/1/2021,0
Malaysia,Sarawak,Simunjan,assault,robbery_solo_unarmed,1/1/2022,0
Malaysia,Sarawak,Simunjan,assault,robbery_solo_unarmed,1/1/2023,1
Malaysia,Sarawak,Simunjan,property,all,1/1/2021,28
Malaysia,Sarawak,Simunjan,property,all,1/1/2022,31
Malaysia,Sarawak,Simunjan,property,all,1/1/2023,38
Malaysia,Sarawak,Simunjan,property,break_in,1/1/2021,11
Malaysia,Sarawak,Simunjan,property,break_in,1/1/2022,13
Malaysia,Sarawak,Simunjan,property,break_in,1/1/2023,8
Malaysia,Sarawak,Simunjan,property,theft_other,1/1/2021,12
Malaysia,Sarawak,Simunjan,property,theft_other,1/1/2022,15
Malaysia,Sarawak,Simunjan,property,theft_other,1/1/2023,23
Malaysia,Sarawak,Simunjan,property,theft_vehicle_lorry,1/1/2021,3
Malaysia,Sarawak,Simunjan,property,theft_vehicle_lorry,1/1/2022,0
Malaysia,Sarawak,Simunjan,property,theft_vehicle_lorry,1/1/2023,0
Malaysia,Sarawak,Simunjan,property,theft_vehicle_motorcar,1/1/2021,0
Malaysia,Sarawak,Simunjan,property,theft_vehicle_motorcar,1/1/2022,0
Malaysia,Sarawak,Simunjan,property,theft_vehicle_motorcar,1/1/2023,0
Malaysia,Sarawak,Simunjan,property,theft_vehicle_motorcycle,1/1/2021,2
Malaysia,Sarawak,Simunjan,property,theft_vehicle_motorcycle,1/1/2022,3
Malaysia,Sarawak,Simunjan,property,theft_vehicle_motorcycle,1/1/2023,7
Malaysia,Sarawak,Song,assault,all,1/1/2021,3
Malaysia,Sarawak,Song,assault,all,1/1/2022,4
Malaysia,Sarawak,Song,assault,all,1/1/2023,6
Malaysia,Sarawak,Song,assault,causing_injury,1/1/2021,0
Malaysia,Sarawak,Song,assault,causing_injury,1/1/2022,2
Malaysia,Sarawak,Song,assault,causing_injury,1/1/2023,2
Malaysia,Sarawak,Song,assault,murder,1/1/2021,0
Malaysia,Sarawak,Song,assault,murder,1/1/2022,0
Malaysia,Sarawak,Song,assault,murder,1/1/2023,0
Malaysia,Sarawak,Song,assault,rape,1/1/2021,3
Malaysia,Sarawak,Song,assault,rape,1/1/2022,2
Malaysia,Sarawak,Song,assault,rape,1/1/2023,4
Malaysia,Sarawak,Song,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Sarawak,Song,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Sarawak,Song,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Sarawak,Song,assault,robbery_gang_unarmed,1/1/2021,0
Malaysia,Sarawak,Song,assault,robbery_gang_unarmed,1/1/2022,0
Malaysia,Sarawak,Song,assault,robbery_gang_unarmed,1/1/2023,0
Malaysia,Sarawak,Song,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Sarawak,Song,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Sarawak,Song,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Sarawak,Song,assault,robbery_solo_unarmed,1/1/2021,0
Malaysia,Sarawak,Song,assault,robbery_solo_unarmed,1/1/2022,0
Malaysia,Sarawak,Song,assault,robbery_solo_unarmed,1/1/2023,0
Malaysia,Sarawak,Song,property,all,1/1/2021,4
Malaysia,Sarawak,Song,property,all,1/1/2022,8
Malaysia,Sarawak,Song,property,all,1/1/2023,3
Malaysia,Sarawak,Song,property,break_in,1/1/2021,0
Malaysia,Sarawak,Song,property,break_in,1/1/2022,1
Malaysia,Sarawak,Song,property,break_in,1/1/2023,0
Malaysia,Sarawak,Song,property,theft_other,1/1/2021,4
Malaysia,Sarawak,Song,property,theft_other,1/1/2022,6
Malaysia,Sarawak,Song,property,theft_other,1/1/2023,3
Malaysia,Sarawak,Song,property,theft_vehicle_lorry,1/1/2021,0
Malaysia,Sarawak,Song,property,theft_vehicle_lorry,1/1/2022,0
Malaysia,Sarawak,Song,property,theft_vehicle_lorry,1/1/2023,0
Malaysia,Sarawak,Song,property,theft_vehicle_motorcar,1/1/2021,0
Malaysia,Sarawak,Song,property,theft_vehicle_motorcar,1/1/2022,0
Malaysia,Sarawak,Song,property,theft_vehicle_motorcar,1/1/2023,0
Malaysia,Sarawak,Song,property,theft_vehicle_motorcycle,1/1/2021,0
Malaysia,Sarawak,Song,property,theft_vehicle_motorcycle,1/1/2022,1
Malaysia,Sarawak,Song,property,theft_vehicle_motorcycle,1/1/2023,0
Malaysia,Sarawak,Sri Aman,assault,all,1/1/2021,15
Malaysia,Sarawak,Sri Aman,assault,all,1/1/2022,14
Malaysia,Sarawak,Sri Aman,assault,all,1/1/2023,12
Malaysia,Sarawak,Sri Aman,assault,causing_injury,1/1/2021,5
Malaysia,Sarawak,Sri Aman,assault,causing_injury,1/1/2022,10
Malaysia,Sarawak,Sri Aman,assault,causing_injury,1/1/2023,7
Malaysia,Sarawak,Sri Aman,assault,murder,1/1/2021,1
Malaysia,Sarawak,Sri Aman,assault,murder,1/1/2022,0
Malaysia,Sarawak,Sri Aman,assault,murder,1/1/2023,1
Malaysia,Sarawak,Sri Aman,assault,rape,1/1/2021,7
Malaysia,Sarawak,Sri Aman,assault,rape,1/1/2022,4
Malaysia,Sarawak,Sri Aman,assault,rape,1/1/2023,1
Malaysia,Sarawak,Sri Aman,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Sarawak,Sri Aman,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Sarawak,Sri Aman,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Sarawak,Sri Aman,assault,robbery_gang_unarmed,1/1/2021,1
Malaysia,Sarawak,Sri Aman,assault,robbery_gang_unarmed,1/1/2022,0
Malaysia,Sarawak,Sri Aman,assault,robbery_gang_unarmed,1/1/2023,3
Malaysia,Sarawak,Sri Aman,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Sarawak,Sri Aman,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Sarawak,Sri Aman,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Sarawak,Sri Aman,assault,robbery_solo_unarmed,1/1/2021,1
Malaysia,Sarawak,Sri Aman,assault,robbery_solo_unarmed,1/1/2022,0
Malaysia,Sarawak,Sri Aman,assault,robbery_solo_unarmed,1/1/2023,0
Malaysia,Sarawak,Sri Aman,property,all,1/1/2021,77
Malaysia,Sarawak,Sri Aman,property,all,1/1/2022,96
Malaysia,Sarawak,Sri Aman,property,all,1/1/2023,72
Malaysia,Sarawak,Sri Aman,property,break_in,1/1/2021,29
Malaysia,Sarawak,Sri Aman,property,break_in,1/1/2022,36
Malaysia,Sarawak,Sri Aman,property,break_in,1/1/2023,26
Malaysia,Sarawak,Sri Aman,property,theft_other,1/1/2021,45
Malaysia,Sarawak,Sri Aman,property,theft_other,1/1/2022,47
Malaysia,Sarawak,Sri Aman,property,theft_other,1/1/2023,36
Malaysia,Sarawak,Sri Aman,property,theft_vehicle_lorry,1/1/2021,0
Malaysia,Sarawak,Sri Aman,property,theft_vehicle_lorry,1/1/2022,1
Malaysia,Sarawak,Sri Aman,property,theft_vehicle_lorry,1/1/2023,1
Malaysia,Sarawak,Sri Aman,property,theft_vehicle_motorcar,1/1/2021,2
Malaysia,Sarawak,Sri Aman,property,theft_vehicle_motorcar,1/1/2022,4
Malaysia,Sarawak,Sri Aman,property,theft_vehicle_motorcar,1/1/2023,2
Malaysia,Sarawak,Sri Aman,property,theft_vehicle_motorcycle,1/1/2021,1
Malaysia,Sarawak,Sri Aman,property,theft_vehicle_motorcycle,1/1/2022,8
Malaysia,Sarawak,Sri Aman,property,theft_vehicle_motorcycle,1/1/2023,7
Malaysia,Sarawak,Tatau,assault,all,1/1/2021,4
Malaysia,Sarawak,Tatau,assault,all,1/1/2022,3
Malaysia,Sarawak,Tatau,assault,all,1/1/2023,2
Malaysia,Sarawak,Tatau,assault,causing_injury,1/1/2021,2
Malaysia,Sarawak,Tatau,assault,causing_injury,1/1/2022,0
Malaysia,Sarawak,Tatau,assault,causing_injury,1/1/2023,0
Malaysia,Sarawak,Tatau,assault,murder,1/1/2021,0
Malaysia,Sarawak,Tatau,assault,murder,1/1/2022,0
Malaysia,Sarawak,Tatau,assault,murder,1/1/2023,0
Malaysia,Sarawak,Tatau,assault,rape,1/1/2021,2
Malaysia,Sarawak,Tatau,assault,rape,1/1/2022,2
Malaysia,Sarawak,Tatau,assault,rape,1/1/2023,2
Malaysia,Sarawak,Tatau,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Sarawak,Tatau,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Sarawak,Tatau,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Sarawak,Tatau,assault,robbery_gang_unarmed,1/1/2021,0
Malaysia,Sarawak,Tatau,assault,robbery_gang_unarmed,1/1/2022,1
Malaysia,Sarawak,Tatau,assault,robbery_gang_unarmed,1/1/2023,0
Malaysia,Sarawak,Tatau,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Sarawak,Tatau,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Sarawak,Tatau,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Sarawak,Tatau,assault,robbery_solo_unarmed,1/1/2021,0
Malaysia,Sarawak,Tatau,assault,robbery_solo_unarmed,1/1/2022,0
Malaysia,Sarawak,Tatau,assault,robbery_solo_unarmed,1/1/2023,0
Malaysia,Sarawak,Tatau,property,all,1/1/2021,9
Malaysia,Sarawak,Tatau,property,all,1/1/2022,18
Malaysia,Sarawak,Tatau,property,all,1/1/2023,16
Malaysia,Sarawak,Tatau,property,break_in,1/1/2021,0
Malaysia,Sarawak,Tatau,property,break_in,1/1/2022,4
Malaysia,Sarawak,Tatau,property,break_in,1/1/2023,4
Malaysia,Sarawak,Tatau,property,theft_other,1/1/2021,9
Malaysia,Sarawak,Tatau,property,theft_other,1/1/2022,12
Malaysia,Sarawak,Tatau,property,theft_other,1/1/2023,8
Malaysia,Sarawak,Tatau,property,theft_vehicle_lorry,1/1/2021,0
Malaysia,Sarawak,Tatau,property,theft_vehicle_lorry,1/1/2022,0
Malaysia,Sarawak,Tatau,property,theft_vehicle_lorry,1/1/2023,1
Malaysia,Sarawak,Tatau,property,theft_vehicle_motorcar,1/1/2021,0
Malaysia,Sarawak,Tatau,property,theft_vehicle_motorcar,1/1/2022,1
Malaysia,Sarawak,Tatau,property,theft_vehicle_motorcar,1/1/2023,2
